"Name" "Chr" "Pos" "cM"
"M22330" "M22330" 7 151965220 133.433212161065
"M22331" "M22331" 7 151965460 133.433389576783
"M22332" "M22332" 7 152066110 133.507793293643
"M22333" "M22333" 7 152443839 133.787022718039
"M22334" "M22334" 7 152579052 133.886976516029
"M22335" "M22335" 7 152682122 133.963169174715
"M22336" "M22336" 7 152684604 133.965003948935
"M22337" "M22337" 7 152775714 134.032355390992
"M22338" "M22338" 7 152807815 134.056085482546
"M22339" "M22339" 7 152819823 134.065397212841
"M22340" "M22340" 7 152822059 134.067131142633
"M22341" "M22341" 7 152837817 134.079350849993
"M22342" "M22342" 7 152923270 134.145616280446
"M22343" "M22343" 7 152943185 134.161059577317
"M22344" "M22344" 7 152948316 134.165038465403
"M22345" "M22345" 7 153101253 134.283635075671
"M22346" "M22346" 7 153174677 134.340572491158
"M22347" "M22347" 7 153253967 134.402058758237
"M22348" "M22348" 7 153285819 134.426758727703
"M22349" "M22349" 7 153294455 134.43345560502
"M22350" "M22350" 7 153421340 134.531849917017
"M22351" "M22351" 7 153428338 134.537276589952
"M22352" "M22352" 7 153450392 134.554378596941
"M22353" "M22353" 7 153571654 134.64841249426
"M22354" "M22354" 7 153709711 134.755470251531
"M22355" "M22355" 7 153824827 134.844738168305
"M22356" "M22356" 7 153831527 134.849933753996
"M22357" "M22357" 7 153839460 134.856085482546
"M22358" "M22358" 7 153842362 134.862304587041
"M22359" "M22359" 7 154065069 135.339574781629
"M22360" "M22360" 7 154119436 135.456085482546
"M22361" "M22361" 7 154179180 135.574449698858
"M22362" "M22362" 7 154182492 135.581011400191
"M22363" "M22363" 7 154190809 135.597488957553
"M22364" "M22364" 7 154190840 135.597550374444
"M22365" "M22365" 7 154191333 135.598527101122
"M22366" "M22366" 7 154609755 136.781891092121
"M22367" "M22367" 7 154625997 136.856085482546
"M22368" "M22368" 7 154701081 136.895196784422
"M22369" "M22369" 7 154702691 136.896035434415
"M22370" "M22370" 7 154783456 136.938105972693
"M22371" "M22371" 7 154788992 136.940989678505
"M22372" "M22372" 7 154898843 136.998211132109
"M22373" "M22373" 7 154900313 136.998976856015
"M22374" "M22374" 7 155037971 137.070682993058
"M22375" "M22375" 7 155071955 137.088385279603
"M22376" "M22376" 7 155109419 137.107900300293
"M22377" "M22377" 7 155251327 137.181820264955
"M22378" "M22378" 7 155258611 137.185614505045
"M22379" "M22379" 7 155339551 137.22777620093
"M22380" "M22380" 7 155358708 137.237755094037
"M22381" "M22381" 7 155371350 137.244340319629
"M22382" "M22382" 7 155392396 137.255303194
"M22383" "M22383" 7 155560837 137.343044214716
"M22384" "M22384" 7 155619826 137.399383975044
"M22385" "M22385" 7 155703825 137.506503524753
"M22386" "M22386" 7 155751086 137.566773016519
"M22387" "M22387" 7 155782675 137.607056822943
"M22388" "M22388" 7 155835519 137.674446023825
"M22389" "M22389" 7 156011581 137.898968722441
"M22390" "M22390" 7 156013120 137.900931328984
"M22391" "M22391" 7 156014195 137.902302220494
"M22392" "M22392" 7 156023967 137.91476394313
"M22393" "M22393" 7 156205049 138.145688386285
"M22394" "M22394" 7 156495205 138.261734557143
"M22395" "M22395" 7 156510458 138.267448912433
"M22396" "M22396" 7 156668777 138.326761245426
"M22397" "M22397" 7 156743862 138.354890948891
"M22398" "M22398" 7 156858135 138.397701971119
"M22399" "M22399" 7 156860101 138.398438509669
"M22400" "M22400" 7 156887593 138.408738060946
"M22401" "M22401" 7 157006377 138.453239075747
"M22402" "M22402" 7 157165541 138.512867977954
"M22403" "M22403" 7 157194519 138.523724241482
"M22404" "M22404" 7 157380603 138.873280786844
"M22405" "M22405" 7 157440679 139.064404764829
"M22406" "M22406" 7 157469497 139.156085482546
"M22407" "M22407" 7 157569872 139.344152259133
"M22408" "M22408" 7 157595594 139.392346068621
"M22409" "M22409" 7 157678171 139.547065771836
"M22410" "M22410" 7 157873859 139.913714951181
"M22411" "M22411" 7 157896473 139.956085482546
"M22412" "M22412" 7 157898946 139.960870926549
"M22413" "M22413" 7 157901175 139.965184211904
"M22414" "M22414" 7 158033926 140.222067542628
"M22415" "M22415" 7 158034770 140.223700747132
"M22416" "M22416" 7 158038068 140.230082629188
"M22417" "M22417" 7 158110751 140.370729789111
"M22418" "M22418" 7 158125856 140.399959118537
"M22419" "M22419" 7 158155700 140.457709539416
"M22420" "M22420" 7 158236203 140.613488996997
"M22421" "M22421" 7 158237314 140.615638866907
"M22422" "M22422" 7 158240559 140.621918189911
"M22423" "M22423" 7 158299978 140.736898496111
"M22424" "M22424" 7 158464926 141.056085482546
"M22425" "M22425" 7 158466137 141.058352140894
"M22426" "M22426" 7 158677274 141.453542432883
"M22427" "M22427" 7 158755442 141.599851392204
"M22428" "M22428" 7 158950716 141.959251290287
"M22429" "M22429" 7 158951742 141.959907475892
"M22430" "M22430" 7 158953329 141.960922453041
"M22431" "M22431" 7 159002344 141.992270345252
"M22432" "M22432" 7 159731819 142.481075058822
"M22433" "M22433" 7 159731943 142.481802113598
"M22434" "M22434" 7 159759568 142.643777018482
"M22435" "M22435" 7 159901024 143.473182345005
"M22436" "M22436" 7 159905219 143.497779077167
"M22437" "M22437" 7 159939365 143.697988854621
"M22438" "M22438" 7 160034549 144.256085482546
"M22439" "M22439" 7 160082017 144.33313780884
"M22440" "M22440" 7 160102117 144.365765089504
"M22441" "M22441" 7 160234574 144.580775622578
"M22442" "M22442" 7 160247249 144.601350288369
"M22443" "M22443" 7 160320914 144.720926837128
"M22444" "M22444" 7 160441493 144.916656432903
"M22445" "M22445" 7 160481074 144.980906203845
"M22446" "M22446" 7 160513085 145.032867988985
"M22447" "M22447" 7 160532207 145.063907733305
"M22448" "M22448" 7 160558323 145.106300472698
"M22449" "M22449" 7 160601897 146.656085482546
"M22450" "M22450" 7 160753439 148.156085482546
"M22451" "M22451" 7 160776301 148.187221337944
"M22452" "M22452" 7 160815326 148.240369652043
"M22453" "M22453" 7 160835533 148.267889651607
"M22454" "M22454" 7 160999761 148.491552465901
"M22455" "M22455" 7 161120572 148.656085482546
"M22456" "M22456" 7 161120637 148.656603412977
"M22457" "M22457" 7 161264291 149.801261537499
"M22458" "M22458" 7 161345428 150.44777417376
"M22459" "M22459" 7 161604887 152.515185121806
"M22460" "M22460" 7 161619666 152.632946565429
"M22461" "M22461" 7 161620159 152.636874868542
"M22462" "M22462" 7 161656394 152.925601163265
"M22463" "M22463" 7 161663629 152.983250804284
"M22464" "M22464" 7 161948016 155.249292056589
"M22465" "M22465" 7 161949846 155.263873790254
"M22466" "M22466" 7 161951423 155.276439579319
"M22467" "M22467" 7 162036118 155.951302930541
"M22468" "M22468" 7 162039176 155.975669565266
"M22469" "M22469" 7 162042937 156.005637816803
"M22470" "M22470" 7 162044524 156.018283287473
"M22471" "M22471" 7 162045166 156.023398846496
"M22472" "M22472" 7 162045610 156.026936709746
"M22473" "M22473" 7 162084588 156.337519668645
"M22474" "M22474" 7 162084811 156.33929656843
"M22475" "M22475" 7 162086918 156.356085482546
"M22476" "M22476" 7 162155942 156.676661389658
"M22477" "M22477" 7 162156811 156.680697383852
"M22478" "M22478" 7 162197239 156.868461679933
"M22479" "M22479" 7 162197348 156.868967920862
"M22480" "M22480" 7 162205078 156.904869227103
"M22481" "M22481" 7 162259168 157.156085482546
"M22482" "M22482" 7 162259701 157.163619983279
"M22483" "M22483" 7 162987569 159.105977225276
"M22484" "M22484" 7 163046499 159.256085482546
"M22485" "M22485" 7 163051178 159.261176867779
"M22486" "M22486" 7 163058880 159.269557686129
"M22487" "M22487" 7 163060135 159.270923295974
"M22488" "M22488" 7 163123095 159.339432296667
"M22489" "M22489" 7 163231191 159.457055373841
"M22490" "M22490" 7 164069573 162.521718979353
"M22491" "M22491" 7 164071283 162.531382968904
"M22492" "M22492" 7 164203652 162.721639920735
"M22493" "M22493" 7 164205932 162.724588905243
"M22494" "M22494" 7 164457184 163.049561824382
"M22495" "M22495" 7 164663604 163.316548395509
"M22496" "M22496" 7 164831147 163.557069456651
"M22497" "M22497" 7 164952176 163.734655800159
"M22498" "M22498" 7 165022295 163.837541693791
"M22499" "M22499" 7 165243202 164.161679432558
"M22500" "M22500" 7 165253668 164.177036236887
"M22501" "M22501" 7 165298571 164.242922591253
"M22502" "M22502" 7 165298740 164.243170565639
"M22503" "M22503" 7 165299901 164.244874105657
"M22504" "M22504" 7 165317404 164.270556328682
"M22505" "M22505" 7 165344935 164.310952676855
"M22506" "M22506" 7 165347032 164.314029613476
"M22507" "M22507" 7 165375694 164.356085482546
"M22508" "M22508" 7 165383540 164.534031595219
"M22509" "M22509" 7 165385956 164.588826115767
"M22510" "M22510" 7 165458670 166.237968817391
"M22511" "M22511" 7 165463878 166.356085482546
"M22512" "M22512" 7 165587199 167.195285066126
"M22513" "M22513" 7 165746831 167.838415824336
"M22514" "M22514" 7 165800841 168.056013124695
"M22515" "M22515" 7 165850887 168.257640128839
"M22516" "M22516" 7 166155123 169.457120414819
"M22517" "M22517" 7 166159870 169.472302840381
"M22518" "M22518" 7 166368018 170.138026774623
"M22519" "M22519" 7 166370636 170.146399976671
"M22520" "M22520" 7 166376431 170.164934241708
"M22521" "M22521" 7 166388278 170.20282474005
"M22522" "M22522" 7 166556403 170.740542308533
"M22523" "M22523" 7 166565966 170.771127843744
"M22524" "M22524" 7 166685951 171.154878282135
"M22525" "M22525" 7 166845834 171.666235296271
"M22526" "M22526" 7 166858577 171.706991489432
"M22527" "M22527" 7 167022501 172.231272915133
"M22528" "M22528" 7 167030259 172.256085482546
"M22529" "M22529" 7 167145149 173.438257720174
"M22530" "M22530" 7 167333792 174.600823690712
"M22531" "M22531" 7 167500123 175.126104016306
"M22532" "M22532" 7 167508408 175.152268396353
"M22533" "M22533" 7 167509678 175.156279110011
"M22534" "M22534" 7 167608384 175.467996828405
"M22535" "M22535" 7 167715777 175.80714845983
"M22536" "M22536" 7 167716078 175.808099030547
"M22537" "M22537" 7 167731273 175.856085482546
"M22538" "M22538" 7 168107784 178.256085482546
"M22539" "M22539" 7 168215993 178.650128272941
"M22540" "M22540" 7 168399195 179.317257876634
"M22541" "M22541" 7 168409905 179.356258313614
"M22542" "M22542" 7 168450512 179.504128597875
"M22543" "M22543" 7 168594281 179.6436474516
"M22544" "M22544" 7 168594537 179.643820545739
"M22545" "M22545" 7 168797907 179.781328963794
"M22546" "M22546" 7 168905444 179.854039996652
"M22547" "M22547" 7 168922493 179.865567660611
"M22548" "M22548" 7 168994282 179.914107719734
"M22549" "M22549" 7 169095226 179.982360902367
"M22550" "M22550" 7 169216371 180.065838692269
"M22551" "M22551" 7 169402859 180.216045693252
"M22552" "M22552" 7 169443263 180.248589147349
"M22553" "M22553" 7 169450899 180.254739573433
"M22554" "M22554" 7 169533777 180.276497918983
"M22555" "M22555" 7 169588975 180.290372654737
"M22556" "M22556" 7 169741705 180.328763328164
"M22557" "M22557" 7 169749336 180.330681479339
"M22558" "M22558" 7 169839691 180.353393384645
"M22559" "M22559" 7 169841224 180.353778724149
"M22560" "M22560" 7 169856616 180.35764770369
"M22561" "M22561" 7 170022318 180.39929905816
"M22562" "M22562" 7 170028487 180.400849716605
"M22563" "M22563" 7 170110517 180.421469024804
"M22564" "M22564" 7 170248232 180.456085482546
"M22565" "M22565" 7 170387842 181.351052672541
"M22566" "M22566" 7 170419774 181.555752137557
"M22567" "M22567" 7 170419826 181.556085482546
"M22568" "M22568" 7 170470874 181.738191870942
"M22569" "M22569" 7 170535503 181.968746520991
"M22570" "M22570" 7 170536474 181.972210423654
"M22571" "M22571" 7 170540140 181.9852883507
"M22572" "M22572" 7 170571015 182.095430466782
"M22573" "M22573" 7 170642744 182.351313344334
"M22574" "M22574" 7 170653770 182.390647011441
"M22575" "M22575" 7 170656054 182.398794852514
"M22576" "M22576" 7 170658569 182.40776675282
"M22577" "M22577" 7 170814758 182.964948516988
"M22578" "M22578" 7 170818486 182.978247620106
"M22579" "M22579" 7 170818803 182.979378471953
"M22580" "M22580" 7 171189139 184.300498818553
"M22581" "M22581" 7 171207711 184.366751753933
"M22582" "M22582" 7 171477471 185.188291813705
"M22583" "M22583" 7 171736252 185.973686983827
"M22584" "M22584" 7 171743914 186.035864347963
"M22585" "M22585" 7 171744590 186.041350108621
"M22586" "M22586" 7 171747613 186.065881845998
"M22587" "M22587" 7 171763813 186.19734534104
"M22588" "M22588" 7 171764301 186.201305475953
"M22589" "M22589" 7 171770473 186.251391444557
"M22590" "M22590" 7 171824140 186.686900789522
"M22591" "M22591" 7 171862331 186.996821921569
"M22592" "M22592" 7 171926341 187.516265027597
"M22593" "M22593" 7 171930983 187.553934999448
"M22594" "M22594" 7 171931248 187.556085482546
"M22595" "M22595" 7 172113929 188.230343725952
"M22596" "M22596" 7 172114568 188.232702214342
"M22597" "M22597" 7 172124224 188.268341594454
"M22598" "M22598" 7 172158108 188.393404224501
"M22599" "M22599" 7 172163055 188.41166313227
"M22600" "M22600" 7 172206524 188.572103088164
"M22601" "M22601" 7 172364746 189.156085482546
"M22602" "M22602" 7 172725270 191.941171543987
"M22603" "M22603" 7 172730195 191.961135163584
"M22604" "M22604" 7 172732410 191.970113725494
"M22605" "M22605" 7 172737026 191.988824805303
"M22606" "M22606" 7 172751212 192.046328136795
"M22607" "M22607" 7 172754037 192.057779350067
"M22608" "M22608" 7 172778289 192.156085482546
"M22609" "M22609" 7 172825522 192.507617398495
"M22610" "M22610" 7 172877675 192.895766447095
"M22611" "M22611" 7 172890236 192.989251772953
"M22612" "M22612" 7 172938921 193.351590208538
"M22613" "M22613" 7 173181180 194.189949110624
"M22614" "M22614" 7 173322947 194.659129481789
"M22615" "M22615" 7 173424260 195.156085482546
"M22616" "M22616" 7 173482344 195.659788415408
"M22617" "M22617" 7 173490501 195.73052570663
"M22618" "M22618" 7 173809956 198.500831133551
"M22619" "M22619" 7 173822557 198.61010667685
"M22620" "M22620" 7 173823076 198.614607431312
"M22621" "M22621" 7 173951579 199.176656483392
"M22622" "M22622" 7 174029327 199.503793196727
"M22623" "M22623" 7 174093918 199.775569801282
"M22624" "M22624" 7 174102543 199.811860820376
"M22625" "M22625" 7 174279417 200.556085482546
"M22626" "M22626" 7 174328177 201.286526778345
"M22627" "M22627" 7 174534308 202.28178533141
"M22628" "M22628" 7 174537456 202.291253498908
"M22629" "M22629" 7 174582524 202.426803490261
"M22630" "M22630" 7 174717731 202.833462487351
"M22631" "M22631" 7 174743574 202.911189886537
"M22632" "M22632" 7 174758501 202.956085482546
"M22633" "M22633" 7 174794846 203.061464323141
"M22634" "M22634" 7 174808234 203.100281544709
"M22635" "M22635" 7 174809645 203.104372603839
"M22636" "M22636" 7 174864155 203.262419119202
"M22637" "M22637" 7 174864319 203.262894621468
"M22638" "M22638" 7 174952183 203.517647859879
"M22639" "M22639" 7 174995187 203.642333832116
"M22640" "M22640" 7 175200588 204.237874325639
"M22641" "M22641" 7 175206869 204.256085482546
"M22642" "M22642" 7 175344826 204.656078568582
"M22643" "M22643" 7 175349338 204.669160679705
"M22644" "M22644" 7 175362305 204.706757252164
"M22645" "M22645" 7 175538687 205.218159939242
"M22646" "M22646" 7 175637170 205.503701949377
"M22647" "M22647" 7 175733903 205.784170002405
"M22648" "M22648" 7 175744173 205.813946882111
"M22649" "M22649" 7 175815071 206.019508831224
"M22650" "M22650" 7 175864745 206.163533828547
"M22651" "M22651" 7 175944988 206.39619070861
"M22652" "M22652" 7 175973748 206.479577569403
"M22653" "M22653" 7 176021794 206.618882336916
"M22654" "M22654" 7 176135519 206.948617063747
"M22655" "M22655" 7 176145738 206.978246073846
"M22656" "M22656" 8 65513 0
"M22657" "M22657" 8 86025 0.0716774464083764
"M22658" "M22658" 8 98468 0.115158455849651
"M22659" "M22659" 8 168209 0.358862472521189
"M22660" "M22660" 8 172422 0.37358444413383
"M22661" "M22661" 8 173438 0.377134770067474
"M22662" "M22662" 8 173476 0.377267557848457
"M22663" "M22663" 8 173742 0.378197072315336
"M22664" "M22664" 8 173926 0.378840044728516
"M22665" "M22665" 8 173991 0.379067181722302
"M22666" "M22666" 8 271898 0.721194899424374
"M22667" "M22667" 8 308178 0.847972286110017
"M22668" "M22668" 8 397803 1.16115925638843
"M22669" "M22669" 8 407907 1.19646682846868
"M22670" "M22670" 8 503482 1.53044556971676
"M22671" "M22671" 8 705206 2.23535299947901
"M22672" "M22672" 8 774782 2.47848043762786
"M22673" "M22673" 8 774825 2.47863069748529
"M22674" "M22674" 8 775241 2.48008437424552
"M22675" "M22675" 8 827416 2.66240549195014
"M22676" "M22676" 8 828391 2.66581254685693
"M22677" "M22677" 8 834322 2.68653792393611
"M22678" "M22678" 8 935340 3.03953676760232
"M22679" "M22679" 8 966657 3.14897137120856
"M22680" "M22680" 8 1146173 3.77627482623226
"M22681" "M22681" 8 1640555 5.5038508456485
"M22682" "M22682" 8 2111434 6.92757217157796
"M22683" "M22683" 8 2154661 7.05226285845723
"M22684" "M22684" 8 2289509 7.6932897640035
"M22685" "M22685" 8 2291540 7.7047757685969
"M22686" "M22686" 8 2297367 7.73772946075136
"M22687" "M22687" 8 2310041 7.80940529640705
"M22688" "M22688" 8 2512300 8.95324961105785
"M22689" "M22689" 8 2512410 8.95387169894819
"M22690" "M22690" 8 2518881 9.00195214217239
"M22691" "M22691" 8 2762025 11.7352049733463
"M22692" "M22692" 8 2792594 12.0788400447285
"M22693" "M22693" 8 2870279 12.236565562678
"M22694" "M22694" 8 2901121 12.299184735293
"M22695" "M22695" 8 3045582 12.5924869950407
"M22696" "M22696" 8 3159216 12.8232005369944
"M22697" "M22697" 8 3159630 12.824041090054
"M22698" "M22698" 8 3160583 12.8259759863481
"M22699" "M22699" 8 3165657 12.8362778371311
"M22700" "M22700" 8 3240838 12.9889194302953
"M22701" "M22701" 8 3482140 13.4788400447285
"M22702" "M22702" 8 3884565 15.3501261436027
"M22703" "M22703" 8 3890740 15.3788400447285
"M22704" "M22704" 8 3922598 15.5572581368764
"M22705" "M22705" 8 3981718 15.8883548035781
"M22706" "M22706" 8 4176433 16.9788400447285
"M22707" "M22707" 8 4281073 25.6788400447285
"M22708" "M22708" 8 4282195 25.7086084620574
"M22709" "M22709" 8 4285151 25.7870357718829
"M22710" "M22710" 8 4285183 25.7878847820028
"M22711" "M22711" 8 4335652 27.1269063989123
"M22712" "M22712" 8 4360224 27.7788400447285
"M22713" "M22713" 8 4431816 30.3107561696538
"M22714" "M22714" 8 4541593 33.4057351655246
"M22715" "M22715" 8 4915751 35.2422980854852
